nginx,,Num Of Confirmed Bugs with test cases:,0,Num of available crashes,0,,Project Link:,,,,,,
177,nginx,,2015-03-17 00:26:00,,514cdb1,4fe0a09,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/4fe0a09
178,nginx,,2015-03-17 00:26:00,,a43f1bc,514cdb1,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/514cdb1
179,nginx,,2015-03-17 00:26:00,,3ad3f4a,a43f1bc,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/a43f1bc
180,nginx,,2015-03-17 00:26:00,,7943fd3,3ad3f4a,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/3ad3f4a
181,nginx,,2015-03-17 00:26:00,,309928b,8167ce8,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/8167ce8
182,nginx,,2015-04-28 18:55:00,,8568bae,89ad9ea,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/89ad9ea
183,nginx,,2015-07-14 01:10:00,,573810c,3ac176f,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/3ac176f
184,nginx,,2015-08-13 15:55:00,,75dcdc2,f2d31f8,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/f2d31f8
185,nginx,,2015-08-13 16:27:00,,e161b6a,b7da4f5,N/A,Yes,Divizion By Zero,,No,TODO,https://github.com/nginx/nginx/commit/b7da4f5
186,nginx,,2015-08-16 10:51:00,,b7da4f5,4fec72d,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/4fec72d
187,nginx,,2015-08-31 23:25:00,,0d3b157,4ec67cf,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/4ec67cf
188,nginx,,2015-09-11 17:04:00,,7930a6c,2c96914,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/2c96914
189,nginx,,2015-09-11 17:04:00,,ce05841,7930a6c,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/7930a6c
190,nginx,,2015-09-21 23:08:00,,ee37ff6,f64ff24,N/A,Potential,Use-Before-Write,,No,TODO,"https://github.com/nginx/nginx/commit/f64ff24
https://trac.nginx.org/nginx/ticket/791#no1"
191,nginx,,2015-10-01 20:25:00,,de4f0eb,f93aa4d,N/A,Potential,Double Free,,No,TODO,https://github.com/nginx/nginx/commit/f93aa4d
192,nginx,,2015-10-01 20:25:00,,71a6b60,de4f0eb,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/de4f0eb
193,nginx,,2015-10-01 20:25:00,,79a03b3,71a6b60,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/71a6b60
194,nginx,,2016-01-26 16:46:00,,b1a110e,a3d4225,N/A,Potential,Use-After-Free,,No,TODO,https://github.com/nginx/nginx/commit/a3d4225
195,nginx,,2016-01-26 16:46:00,,c44fd4e,4b581a7,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/4b581a7
196,nginx,,2016-01-26 16:46:00,,8a5df8c,c44fd4e,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/c44fd4e
197,nginx,,2016-02-02 11:35:00,,aa8fa81,625481f,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/625481f
198,nginx,,2016-02-02 13:42:00,,625481f,cbee15b,N/A,Potential,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/cbee15b
199,nginx,,2016-02-04 18:01:00,,cb173ff,9add42c,N/A,Potential,Buffer Overflow,,No,TODO,"https://github.com/nginx/nginx/commit/9add42c
https://trac.nginx.org/nginx/ticket/893"
200,nginx,,2016-02-24 16:01:00,,4275d0a,1d294ee,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/1d294ee
201,nginx,,2016-05-31 05:13:00,,9f0253e,a3d3823,N/A,Potential,Null Dereference,,No,TODO,https://github.com/nginx/nginx/commit/a3d3823
202,nginx,,2016-06-16 20:55:00,,ab8504b,24d9b98,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/24d9b98
203,nginx,,2016-08-23 15:57:00,,218c8d4,36e1c88,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/36e1c88
204,nginx,,2016-09-01 14:33:00,,048ee94,c6ba4aa,N/A,Potential,Use-Before-Write,,No,TODO,https://github.com/nginx/nginx/commit/c6ba4aa
205,nginx,,2016-10-18 20:46:00,,66c23ed,8417379,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/8417379
206,nginx,,2016-12-03 10:01:00,,34b41a7,cdd0cd6,N/A,Potential,Double Free,,No,TODO,https://github.com/nginx/nginx/commit/cdd0cd6
207,nginx,,2016-12-15 21:44:00,,3294292,523aee9,N/A,Potential,Use-After-Free,,No,TODO,https://github.com/nginx/nginx/commit/523aee9
208,nginx,,2016-12-16 14:53:00,,523aee9,3a85322,N/A,Potential,Use-After-Free,,No,TODO,https://github.com/nginx/nginx/commit/3a85322
209,nginx,,2017-01-11 12:01:00,,bd6d8b5,b580770,N/A,No,Infinite Loop,,No,TODO,https://github.com/nginx/nginx/commit/b580770
210,nginx,,2017-01-20 21:14:00,,855f4b1,e66073c,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/e66073c
211,nginx,,2017-02-06 18:38:00,,4abafc8,9af7dc2,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/9af7dc2
212,nginx,,2017-02-10 20:24:00,,5544756,68f4e48,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/68f4e48
213,nginx,,2017-02-17 17:01:00,,ff16c6f,6183ca9,N/A,Yes,Out-of-Bounds,,No,TODO,https://github.com/nginx/nginx/commit/6183ca9
